"nom de l'enseigne";"date de l'export";"code de l'article";"libellé de l'article";"référence de la marque";"code EAN";"nom de la marque";"prix net HT du client dans l'agence";"prix public HT";"total ecocontribution HT";"disponibilité";"unité de vente (par m², ...)";"libellé unité de vente (par m², ...)";"conditionnement (par m², ...)";"libellé conditionnement (par m², ...)";"code nomenclature niv. 1";"libellé nomenclature niv. 1";"code nomenclature niv. 2";"libellé nomenclature niv. 2";"code nomenclature niv. 3";"libellé nomenclature niv. 3";"code nomenclature niv. 4";"libellé nomenclature niv. 4";"code nomenclature niv. 5";"libellé nomenclature niv. 5"
"dispano";"20211005";"4014993";"Contreplaqué ULTRALIGHT Poplar âme XPS couleur crème faces Peuplier BB/BB collage classe 1 pour usage intérieur milieu sec format 250x122cm épaisseur 28 mm";"260101010700033";"";"GARNICA";"32.91";"41.1";"0";"SUR COMMANDE";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"4014998";"Contreplaqué ULTRALIGHT Poplar âme XPS couleur crème faces Peuplier BB/BB collage classe 1 pour usage intérieur milieu sec format 250x122cm épaisseur 50 mm";"260101010700036";"";"GARNICA";"51.90";"64.8";"0";"SUR COMMANDE";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"4015006";"Contreplaqué ULTRALIGHT Poplar âme XPS couleur crème faces Peuplier BB/BB collage classe 1 pour usage intérieur milieu sec format 305x130cm épaisseur 30 mm";"260101010700053";"";"GARNICA";"37.70";"47.06";"0";"SUR COMMANDE";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"4015021";"Contreplaqué ULTRALIGHT Poplar âme XPS couleur crème faces Peuplier BB/BB collage classe 1 pour usage intérieur milieu sec format 310x153cm épaisseur 40 mm";"260101010700148";"";"GARNICA";"49.36";"61.62";"0";"SUR COMMANDE";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"4015005";"Contreplaqué ULTRALIGHT Poplar âme XPS couleur crème faces Peuplier BB/BB collage classe 1 pour usage intérieur milieu sec format 305x130cm épaisseur 28 mm";"260101010700051";"";"GARNICA";"35.56";"44.38";"0";"SUR COMMANDE";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"4015015";"Contreplaqué ULTRALIGHT Poplar âme XPS couleur crème faces Peuplier BB/BB collage classe 1 pour usage intérieur milieu sec format 310x153cm épaisseur 24 mm";"260101010700145";"";"GARNICA";"32.60";"40.69";"0";"SUR COMMANDE";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"4015022";"Contreplaqué ULTRALIGHT Poplar âme XPS couleur crème faces Peuplier BB/BB collage classe 1 pour usage intérieur milieu sec format 310x153cm épaisseur 50 mm";"260101010700064";"";"GARNICA";"58.11";"72.56";"0";"SUR COMMANDE";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"4014995";"Contreplaqué ULTRALIGHT Poplar âme XPS couleur crème faces Peuplier BB/BB collage classe 1 pour usage intérieur milieu sec format 250x122cm épaisseur 32 mm";"260101010700143";"";"GARNICA";"35.94";"44.86";"0";"SUR COMMANDE";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"4015004";"Contreplaqué ULTRALIGHT Poplar âme XPS couleur crème faces Peuplier BB/BB collage classe 1 pour usage intérieur milieu sec format 305x130cm épaisseur 26 mm";"260101010700138";"";"GARNICA";"33.88";"42.3";"0";"SUR COMMANDE";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"4014997";"Contreplaqué ULTRALIGHT Poplar âme XPS couleur crème faces Peuplier BB/BB collage classe 1 pour usage intérieur milieu sec format 250x122cm épaisseur 40 mm";"260101010700144";"";"GARNICA";"44.11";"55.07";"0";"SUR COMMANDE";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"4015017";"Contreplaqué ULTRALIGHT Poplar âme XPS couleur crème faces Peuplier BB/BB collage classe 1 pour usage intérieur milieu sec format 310x153cm épaisseur 28 mm";"260101010700061";"";"GARNICA";"36.87";"46.03";"0";"SUR COMMANDE";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"4015019";"Contreplaqué ULTRALIGHT Poplar âme XPS couleur crème faces Peuplier BB/BB collage classe 1 pour usage intérieur milieu sec format 310x153cm épaisseur 32 mm";"260101010700147";"";"GARNICA";"40.28";"50.27";"0";"SUR COMMANDE";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"4015002";"Contreplaqué ULTRALIGHT Poplar âme XPS couleur crème faces Peuplier BB/BB collage classe 1 pour usage intérieur milieu sec format 305x130cm épaisseur 22 mm";"260101010700049";"";"GARNICA";"30.39";"37.96";"0";"SUR COMMANDE";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"4015018";"Contreplaqué ULTRALIGHT Poplar âme XPS couleur crème faces Peuplier BB/BB collage classe 1 pour usage intérieur milieu sec format 310x153cm épaisseur 30 mm";"260101010700062";"";"GARNICA";"39.08";"48.8";"0";"SUR COMMANDE";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"4015020";"Contreplaqué ULTRALIGHT Poplar âme XPS couleur crème faces Peuplier BB/BB collage classe 1 pour usage intérieur milieu sec format 310x153cm épaisseur 38 mm";"260101010700063";"";"GARNICA";"46.81";"58.43";"0";"SUR COMMANDE";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"4015014";"Contreplaqué ULTRALIGHT Poplar âme XPS couleur crème faces Peuplier BB/BB collage classe 1 pour usage intérieur milieu sec format 310x153cm épaisseur 22 mm";"260101010700059";"";"GARNICA";"31.53";"39.36";"0";"SUR COMMANDE";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"4014988";"Contreplaqué ULTRALIGHT Poplar âme XPS couleur crème faces Peuplier BB/BB collage classe 1 pour usage intérieur milieu sec format 250x122cm épaisseur 15 mm";"260101010700029";"";"GARNICA";"23.70";"29.58";"0";"SUR COMMANDE";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"4014994";"Contreplaqué ULTRALIGHT Poplar âme XPS couleur crème faces Peuplier BB/BB collage classe 1 pour usage intérieur milieu sec format 250x122cm épaisseur 30 mm";"260101010700034";"";"GARNICA";"34.93";"43.62";"0";"SUR COMMANDE";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"4015000";"Contreplaqué ULTRALIGHT Poplar âme XPS couleur crème faces Peuplier BB/BB collage classe 1 pour usage intérieur milieu sec format 305x130cm épaisseur 15 mm";"260101010700046";"";"GARNICA";"25.60";"31.96";"0";"SUR COMMANDE";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"4015007";"Contreplaqué ULTRALIGHT Poplar âme XPS couleur crème faces Peuplier BB/BB collage classe 1 pour usage intérieur milieu sec format 305x130cm épaisseur 32 mm";"260101010700139";"";"GARNICA";"38.80";"48.44";"0";"SUR COMMANDE";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"4015013";"Contreplaqué ULTRALIGHT Poplar âme XPS couleur crème faces Peuplier BB/BB collage classe 1 pour usage intérieur milieu sec format 310x153cm épaisseur 18 mm";"260101010700058";"";"GARNICA";"28.65";"35.77";"0";"EN STOCK";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"4015016";"Contreplaqué ULTRALIGHT Poplar âme XPS couleur crème faces Peuplier BB/BB collage classe 1 pour usage intérieur milieu sec format 310x153cm épaisseur 26 mm";"260101010700146";"";"GARNICA";"35.11";"43.82";"0";"SUR COMMANDE";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"4014991";"Contreplaqué ULTRALIGHT Poplar âme XPS couleur crème faces Peuplier BB/BB collage classe 1 pour usage intérieur milieu sec format 250x122cm épaisseur 24 mm";"260101010700141";"";"GARNICA";"29.15";"36.4";"0";"SUR COMMANDE";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"4015011";"Contreplaqué ULTRALIGHT Poplar âme XPS couleur crème faces Peuplier BB/BB collage classe 1 pour usage intérieur milieu sec format 305x130cm épaisseur 60 mm";"260101010700056";"";"GARNICA";"64.95";"81.09";"0";"SUR COMMANDE";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"4014996";"Contreplaqué ULTRALIGHT Poplar âme XPS couleur crème faces Peuplier BB/BB collage classe 1 pour usage intérieur milieu sec format 250x122cm épaisseur 38 mm";"260101010700035";"";"GARNICA";"41.76";"52.13";"0";"SUR COMMANDE";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"4015003";"Contreplaqué ULTRALIGHT Poplar âme XPS couleur crème faces Peuplier BB/BB collage classe 1 pour usage intérieur milieu sec format 305x130cm épaisseur 24 mm";"260101010700136";"";"GARNICA";"31.49";"39.31";"0";"SUR COMMANDE";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"4027001";"Contreplaqué twin Sapelli Allin Marine Ply âme Okoumé faces Sapelli II/II collage classe 3 certifié BS1088 pour usage dans la construction navale format 310x153cm épaisseur 18mm, certifié FSC 100%";"PNG0276";"";"SAS ALLIN";"71.49";"89.26";"0";"EN STOCK";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"4026999";"Contreplaqué twin Sapelli Allin Marine Ply âme Okoumé faces Sapelli II/II collage classe 3 certifié BS1088 pour usage dans la construction navale format 310x153cm épaisseur 12mm, certifié FSC 100%";"PNG0274";"";"SAS ALLIN";"48.62";"60.7";"0";"EN STOCK";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"4026998";"Contreplaqué twin Sapelli Allin Marine Ply âme Okoumé faces Sapelli II/II collage classe 3 certifié BS1088 pour usage dans la construction navale format 310x153cm épaisseur 9mm, certifié FSC 100%";"PNG0273";"";"SAS ALLIN";"38.23";"47.73";"0";"EN STOCK";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"4027000";"Contreplaqué twin Sapelli Allin Marine Ply âme Okoumé faces Sapelli II/II collage classe 3 certifié BS1088 pour usage dans la construction navale format 310x153cm épaisseur 15mm, certifié FSC 100%";"PNG0275";"";"SAS ALLIN";"59.54";"74.33";"0";"EN STOCK";"M2";"Mètre carré";"PN";"Panneau plaque";"SNV1_DIG_2017366";"Panneaux bruts";"VISU_DIG_ONV2_2027931";"Contreplaqués";"";"";"";"";"";""
"dispano";"20211005";"1370299";"Colle instantanée super-puissante Superglue 3 537038 Flacon 20 ml Réf. 2608834<br>";"2608834<br>";"3178040380622";"LOCTITE";"24.84";"26.15";"0";"SUR COMMANDE";"UN";"Unité";"UN";"Unité";"SNV1_DIG_318292";"Outillage & Quincaillerie";"SNV2_DIG_326690";"Mastic & Colle";"";"";"";"";"";""
"dispano";"20211005";"3020691";"Lingettes pour le nettoyage des mains imprégnées Cleaner H pour le nettoyage des traces de colle fraîche boîte de 80 réf: 108680";"108681";"8022452047817";"MAPEI";"29.95";"33.28";"0";"SUR COMMANDE";"BT";"Boîte";"BT";"Boîte";"SNV1_DIG_318292";"Outillage & Quincaillerie";"SNV2_DIG_326690";"Mastic & Colle";"";"";"";"";"";""
"dispano";"20211005";"1820905";"Primaire acrylique Eco Prim T d'accrochage sans solvant pour supports neuf ou ancien bidon de 20 kg 155820";"155820";"8022452043048";"MAPEI";"113.76";"142.2";"0";"SUR COMMANDE";"PI";"Pièce";"PI";"Pièce";"SNV1_DIG_318292";"Outillage & Quincaillerie";"SNV2_DIG_326690";"Mastic & Colle";"";"";"";"";"";""
"dispano";"20211005";"1381659";"Primaire à base de résine synthétique Mapei Primer G fût de 5kg 020105FR";"020105FR";"8022452041495";"MAPEI";"23.60";"29.5";"0";"EN STOCK";"PI";"Pièce";"PI";"Pièce";"SNV1_DIG_318292";"Outillage & Quincaillerie";"SNV2_DIG_326690";"Mastic & Colle";"";"";"";"";"";""
"dispano";"20211005";"6237765";"Colle Super Agoplac liquide 5L, réf. 30604805";"30604805";"3549212472573";"BOSTIK";"99.99";"124.99";"0";"SUR COMMANDE";"BI";"Bidon";"BI";"Bidon";"SNV1_DIG_318292";"Outillage & Quincaillerie";"SNV2_DIG_326690";"Mastic & Colle";"";"";"";"";"";""
"dispano";"20211005";"1820906";"Eco Prim T primaire d'accrochage sans solvant pour supports neuf ou ancien bidon de 5kg 155805";"155805";"8022452043031";"MAPEI";"33.82";"42.28";"0";"EN STOCK";"PI";"Pièce";"PI";"Pièce";"SNV1_DIG_318292";"Outillage & Quincaillerie";"SNV2_DIG_326690";"Mastic & Colle";"";"";"";"";"";""
"dispano";"20211005";"3525118";"Colle monocomposant à base de polymères hybrides sans solvant sans isocyanates pour parquet Ultrabond eco S955 1K seau de 7kg 074307FR";"074307FR";"8022452060731";"MAPEI";"40.34";"53.79";"0";"EN STOCK";"PI";"Pièce";"PI";"Pièce";"SNV1_DIG_318292";"Outillage & Quincaillerie";"SNV2_DIG_326690";"Mastic & Colle";"";"";"";"";"";""
"dispano";"20211005";"1542245";"Adhésif sans solvant Mapei Adesivil D3 pour l'assemblage du parquet flottant flacon de 0,5kg 195155";"195155";"8022452006142";"MAPEI";"4.31";"5.39";"0";"SUR COMMANDE";"PI";"Pièce";"PI";"Pièce";"SNV1_DIG_318292";"Outillage & Quincaillerie";"SNV2_DIG_326690";"Mastic & Colle";"";"";"";"";"";""
"dispano";"20211005";"6237766";"Colle Super Agoplac NCP 1L, réf. 30604799";"30604799";"3549212472559";"BOSTIK";"22.00";"27.5";"0";"SUR COMMANDE";"BI";"Bidon";"BI";"Bidon";"SNV1_DIG_318292";"Outillage & Quincaillerie";"SNV2_DIG_326690";"Mastic & Colle";"";"";"";"";"";""
"dispano";"20211005";"1948651";"Colle gel PVC Novipro, 250 ml pour réseau d'évacuation ou alimentation";"";"3306940051605";"NOVIPRO";"6.73";"7.08";"0";"SUR COMMANDE";"PI";"Pièce";"PI";"Pièce";"SNV1_DIG_318292";"Outillage & Quincaillerie";"SNV2_DIG_326690";"Mastic & Colle";"";"";"";"";"";""
"dispano";"20211005";"1948645";"Colle PVC Novipro Alimentaire 125 ml. Colle pour raccords et tuyaux PVC. Evacuation, pression, adduction d'eau potable. Répond à la norme eau potable.";"";"3306940051599";"NOVIPRO";"3.47";"3.65";"0";"SUR COMMANDE";"PI";"Pièce";"PI";"Pièce";"SNV1_DIG_318292";"Outillage & Quincaillerie";"SNV2_DIG_326690";"Mastic & Colle";"";"";"";"";"";""
"dispano";"20211005";"6205701";"Colle Bostik R64 biberon 750 g";"30604657";"3549212472207";"BOSTIK";"13.42";"16.78";"0";"SUR COMMANDE";"PI";"Pièce";"PI";"Pièce";"SNV1_DIG_318292";"Outillage & Quincaillerie";"SNV2_DIG_326690";"Mastic & Colle";"";"";"";"";"";""
"dispano";"20211005";"1948660";"Colle gel PVC Novipro, 1 L pour réseau d'évacuation ou alimentation";"";"3306940051629";"NOVIPRO";"13.47";"14.18";"0";"SUR COMMANDE";"PI";"Pièce";"PI";"Pièce";"SNV1_DIG_318292";"Outillage & Quincaillerie";"SNV2_DIG_326690";"Mastic & Colle";"";"";"";"";"";""
"dispano";"20211005";"1948659";"Colle gel PVC Novipro, 500 ml pour réseau d'évacuation ou alimentation";"";"3306940051612";"NOVIPRO";"10.52";"11.07";"0";"SUR COMMANDE";"PI";"Pièce";"PI";"Pièce";"SNV1_DIG_318292";"Outillage & Quincaillerie";"SNV2_DIG_326690";"Mastic & Colle";"";"";"";"";"";""
"dispano";"20211005";"1988280";"Colle fixation PL100 High Tack blanc cart 380g Lot de 3+1 offert";"798270";"3178040777941";"PATTEX";"18.93";"23.66";"0";"SUR COMMANDE";"LO";"Lot";"LO";"Lot";"SNV1_DIG_318292";"Outillage & Quincaillerie";"SNV2_DIG_326690";"Mastic & Colle";"";"";"";"";"";""
"dispano";"20211005";"3456765";"Fixation acrylique Novipro cartouche de 310ml";"";"3306940373691";"NOVIPRO";"4.65";"4.89";"0";"SUR COMMANDE";"PI";"Pièce";"PI";"Pièce";"SNV1_DIG_318292";"Outillage & Quincaillerie";"SNV2_DIG_326690";"Mastic & Colle";"";"";"";"";"";""
"dispano";"20211005";"1222688";"Colle contact néoprène en gel 750ml réf. 30611826";"30611826";"3549210210849";"SADER";"21.08";"26.35";"0";"SUR COMMANDE";"PI";"Pièce";"PI";"Pièce";"SNV1_DIG_318292";"Outillage & Quincaillerie";"SNV2_DIG_326690";"Mastic & Colle";"";"";"";"";"";""
"dispano";"20211005";"3525115";"Spatule spéciale lignobond Réf 790001";"790001";"8022452100444";"MAPEI";"4.82";"6.03";"0";"EN STOCK";"PI";"Pièce";"PI";"Pièce";"SNV1_DIG_318292";"Outillage & Quincaillerie";"SNV2_DIG_326690";"Mastic & Colle";"";"";"";"";"";""
"dispano";"20211005";"3525102";"Colle monocomposant à base de polymères hybrides sans solvant sans isocyanates pour parquet Ultrabond eco S955 1K seau de 21kg Réf 074321FR";"074321FR";"8022452059759";"MAPEI";"99.02";"132.03";"0";"EN STOCK";"PI";"Pièce";"PI";"Pièce";"SNV1_DIG_318292";"Outillage & Quincaillerie";"SNV2_DIG_326690";"Mastic & Colle";"";"";"";"";"";""
"dispano";"20211005";"3122720";"Sika Adheflex i-cure Parquet colle polyuréthane Monocomposante Sans Solvant - palette de 112 cartons coloris marron cartouche de 300ml Réf: 181187";"181187";"7612894751772";"SIKA";"6.32";"7.02";"0";"SUR COMMANDE";"PI";"Pièce";"PI";"Pièce";"SNV1_DIG_318292";"Outillage & Quincaillerie";"SNV2_DIG_326690";"Mastic & Colle";"";"";"";"";"";""
"dispano";"20211005";"6046153";"Colle à bois R41 - biberon de 250 g";"30603741";"3549212469665";"BOSTIK";"5.62";"7.03";"0";"SUR COMMANDE";"PI";"Pièce";"PI";"Pièce";"SNV1_DIG_318292";"Outillage & Quincaillerie";"SNV2_DIG_326690";"Mastic & Colle";"";"";"";"";"";""
"dispano";"20211005";"6237764";"Colle Super Agoplac liquide 1L, réf. 30604804";"30604804";"3549212472566";"BOSTIK";"21.57";"26.96";"0";"SUR COMMANDE";"BI";"Bidon";"BI";"Bidon";"SNV1_DIG_318292";"Outillage & Quincaillerie";"SNV2_DIG_326690";"Mastic & Colle";"";"";"";"";"";""
"dispano";"20211005";"3219940";"SIKA Adheflex parquet i-cure Colle Polyuréthane Monocomposante Sans Solvant - palette de 48 cartons recharge 600ml Réf: 183728";"183728";"7612894763287";"SIKA";"6.66";"7.4";"0";"SUR COMMANDE";"PI";"Pièce";"PI";"Pièce";"SNV1_DIG_318292";"Outillage & Quincaillerie";"SNV2_DIG_326690";"Mastic & Colle";"";"";"";"";"";""
"dispano";"20211005";"1848810";"Colle acrylique sans solvant hautes performances pour tous les PVC Ultrabond Eco V4SP seau de 16 kg 067216";"067216";"8022452008450";"MAPEI";"73.12";"91.4";"0";"SUR COMMANDE";"PI";"Pièce";"PI";"Pièce";"SNV1_DIG_318292";"Outillage & Quincaillerie";"SNV2_DIG_326690";"Mastic & Colle";"";"";"";"";"";""
"dispano";"20211005";"1236403";"Primaire à base de résine synthétique Mapei Primer G fût de 25kg 020125FR";"020125FR";"8022452041518";"MAPEI";"114.63";"143.29";"0";"SUR COMMANDE";"PI";"Pièce";"PI";"Pièce";"SNV1_DIG_318292";"Outillage & Quincaillerie";"SNV2_DIG_326690";"Mastic & Colle";"";"";"";"";"";""
"dispano";"20211005";"1865201";"Quartz 1,2 Mapei pour Primer MF sac de 25 kg 238725";"238725";"8022452100161";"MAPEI";"16.18";"20.23";"0";"SUR COMMANDE";"SA";"Sac-sachet";"SA";"Sac-sachet";"SNV1_DIG_318292";"Outillage & Quincaillerie";"SNV2_DIG_326690";"Mastic & Colle";"";"";"";"";"";""
"dispano";"20211005";"6105331";"Colle contact en phase aqueuse Ultrabond Eco Contact seau de 5 kg réf. 666305";"666305";"8022452071188";"MAPEI";"101.02";"126.28";"0";"SUR COMMANDE";"PI";"Pièce";"PI";"Pièce";"SNV1_DIG_318292";"Outillage & Quincaillerie";"SNV2_DIG_326690";"Mastic & Colle";"";"";"";"";"";""
"dispano";"20211005";"1973815";"Polyvalent polymère Novipro joints - collage - multi matériaux - applications type polyuréthanne - sans solvant - sans isocyanates - coloris blanc - 290ml";"";"3306940052220";"NOVIPRO";"5.78";"6.08";"0";"SUR COMMANDE";"PI";"Pièce";"PI";"Pièce";"SNV1_DIG_318292";"Outillage & Quincaillerie";"SNV2_DIG_326690";"Mastic & Colle";"";"";"";"";"";""
"dispano";"20211005";"3147862";"Mastic acrylique Mapei Ultrabond Super Girp cartouche de 310ml 65891";"65891";"8022452045615";"MAPEI";"3.72";"4.65";"0";"SUR COMMANDE";"PI";"Pièce";"PI";"Pièce";"SNV1_DIG_318292";"Outillage & Quincaillerie";"SNV2_DIG_326690";"Mastic & Colle";"";"";"";"";"";""
"dispano";"20211005";"1820429";"Mastic polymère MSP107 noir cartouche de 290ml Réf. 30139561";"30139561";"3549210031307";"BOSTIK";"8.69";"10.86";"0";"SUR COMMANDE";"PI";"Pièce";"PI";"Pièce";"SNV1_DIG_318292";"Outillage & Quincaillerie";"SNV2_DIG_326690";"Mastic & Colle";"";"";"";"";"";""
"dispano";"20211005";"1806984";"Colle mastic Sikaflex PRO-11FC Gris avec pistolet carton de 35 recharges Ecoflex Réf: 1013";"1013";"3240240014611";"SIKA";"198.52";"208.97";"0";"SUR COMMANDE";"CA";"Carton";"CA";"Carton";"SNV1_DIG_318292";"Outillage & Quincaillerie";"SNV2_DIG_326690";"Mastic & Colle";"";"";"";"";"";""
